user_id,level,score,hint_count,challenges_completed,success_rate,avg_completion_time,consecutive_successes,consecutive_failures,days_since_registration,sql_injection_score,xss_score,command_injection_score,authentication_score,csrf_score,difficulty_label
synthetic_user_1920,3,331,12,4,0.418089903338312,327.457129362888,1,4,2,4.343690221609526,2.809055110381898,41.53806936341132,151.69943373587367,31.309751568723506,beginner
synthetic_user_4174,9,1613,2,27,0.7100837679867431,175.5792105411702,4,2,98,369.52968106382417,3.1785407353102104,39.68595866180458,229.18874243985834,487.5170770992026,advanced
synthetic_user_4478,4,1181,6,9,0.5535092764677862,214.46646617793562,4,0,17,18.87249656346148,173.54111648235795,308.8113135751932,20.590680572132,304.8843928068552,intermediate
synthetic_user_756,6,1439,10,9,0.5410965775349462,152.39268464150766,5,0,14,179.79881387206711,482.22449919706577,9.970351853170609,32.78574725025669,302.5205878274397,intermediate
synthetic_user_519,5,793,5,16,0.6986410641711311,173.02625078142475,2,1,55,242.54187644962306,107.8274455073588,26.87171415249283,0.4247641663526307,177.4341997241726,intermediate
synthetic_user_3804,1,333,15,0,0.4336838831567323,320.714793155237,0,4,12,129.28342257898368,28.731263862239725,51.34421276242027,17.468567401516598,6.272533394839721,beginner
synthetic_user_33,6,2262,2,29,0.6682412206097381,85.75587600166443,5,0,55,265.16241344803797,156.72137383866004,242.90225000645174,687.3752470448684,231.23871566198181,advanced
synthetic_user_2938,4,690,9,17,0.5376964290616476,213.70525613465685,5,3,1,40.43792117779362,12.929525163744634,29.688940204454653,289.2314348647733,110.71217858923372,intermediate
synthetic_user_1158,8,2802,1,21,0.8231275174563021,81.2857534116975,9,2,36,194.71649479349747,373.86850037041756,92.37692690681295,697.5467225758391,602.8913553534327,advanced
synthetic_user_745,6,1746,7,32,0.737731076270075,164.6550775819863,8,1,46,202.726483395276,66.29322629086569,343.507043814523,191.68371031150568,417.98953618782934,advanced
synthetic_user_1498,3,1431,10,9,0.5923914793943753,164.61519379763703,4,1,13,17.15063303867538,96.61668707390996,732.7328838753417,107.72456894617474,47.47522706589822,intermediate
synthetic_user_3460,13,7521,0,71,0.8464899751495149,101.1592538475453,7,1,8,360.36170179926773,433.7402973943606,1718.8850022907602,266.309885519415,2485.4031129961963,expert
synthetic_user_3756,2,336,9,4,0.24045502603344968,397.5391012479908,1,7,15,5.669590273974697,1.2609857234206285,77.35445375219747,108.54304873636211,42.37192151404507,beginner
synthetic_user_2592,3,286,5,4,0.4101922401728578,327.2124399933888,0,2,10,64.73884904416757,20.874245920113857,56.883223658665514,42.77892941199455,14.924751965058492,beginner
synthetic_user_784,4,1215,5,18,0.5652301932299149,147.53390751560121,4,1,20,63.668846117183385,373.3492987448267,146.54757226952754,118.11769068682867,148.81659218163387,intermediate
synthetic_user_3494,1,254,12,8,0.2254801337751087,339.1615257249731,0,6,10,31.091153739610974,64.25910509103788,19.10498486197189,35.74132669594873,27.60342961143049,beginner
synthetic_user_2950,3,352,10,1,0.39296930079829,201.0673121838092,0,6,101,1.2399134080763905,86.12919639381468,93.74840066033912,15.263128054624747,50.01936148314507,beginner
synthetic_user_230,11,3024,7,48,0.8440514219452113,103.49734049959528,6,0,39,540.1810005004406,251.37032235048858,1084.9334430057286,16.86748947935459,223.44774466398718,advanced
synthetic_user_858,5,666,5,16,0.6942427636565651,145.9272438117186,5,0,76,142.38220661264128,81.56253363971943,66.68719842157783,45.88801913460519,129.68004219145624,intermediate
synthetic_user_2267,1,419,5,6,0.38934298678683066,202.89773723185775,1,7,28,48.04474305069316,78.66344327870266,40.35044833389275,18.922234006539146,107.31913133017225,beginner
synthetic_user_4275,4,886,3,10,0.6575745972062432,163.2425323941829,4,2,23,78.76194272330152,125.56726067490163,174.4608388870144,166.8891109934082,74.52084672137421,intermediate
synthetic_user_409,2,470,10,5,0.21515221771484197,378.08818960021716,0,6,2,32.547046322905715,12.46383168000749,12.278977444790078,19.486343663766934,252.2238008885298,beginner
synthetic_user_171,18,5810,3,96,0.9130828598833907,94.45623741368031,10,1,26,1255.8244754314694,652.780520365409,360.68754652123005,1557.1017864550936,240.60567122679794,expert
synthetic_user_541,6,936,11,18,0.6459929626263974,139.5794238989075,3,2,64,116.8407284119591,316.31960762552427,4.971559649304012,55.55555415118544,161.51255016202708,intermediate
synthetic_user_2211,8,2421,3,48,0.8411679321820285,102.18692107046769,7,0,17,284.7222966166017,147.0207759732832,641.5123871786559,108.86537490657904,512.57916532488,advanced
synthetic_user_2305,5,870,4,13,0.6213195386340983,168.66574580090406,4,1,18,3.4805578733361533,14.398495281591222,143.81181618483987,45.71907482994,401.5900558302928,intermediate
synthetic_user_2568,4,957,5,15,0.6970761418976995,232.36545151788312,3,2,4,284.0732544806914,28.946988326059717,34.459205552732826,18.20892420686354,304.2116274336523,intermediate
synthetic_user_614,8,3308,7,48,0.808437987655049,145.47757512842603,9,0,19,538.6116713546453,635.9708652920427,208.91794416703988,536.6385122633194,395.46100692295283,advanced
synthetic_user_2102,2,483,19,6,0.20997209749598306,214.97372588453493,0,4,9,106.31114860076981,27.25386056341655,102.28745238271387,61.3480224733987,40.89951597970103,beginner
synthetic_user_1809,6,510,10,22,0.5856030982073406,176.86956954863217,4,3,16,51.75890189944536,98.65549405899976,64.11585557945358,120.73207744299312,21.73767101910817,intermediate
synthetic_user_3439,3,1470,5,24,0.5930381728158937,166.71765811492008,5,2,28,7.1743473955677,11.69838058328612,615.3727420835587,180.81883773466984,213.93569220291758,intermediate
synthetic_user_1162,4,1050,3,9,0.6413580541861928,237.43433178188332,3,1,28,33.13625594593076,238.19622889700804,150.6646250548002,305.01397881558705,7.988911286673974,intermediate
synthetic_user_4226,3,502,8,20,0.6432046931161816,211.55594921069707,2,1,67,33.58136530319201,120.99552532024221,102.59153776123523,18.523387032679935,75.70818458265062,intermediate
synthetic_user_3120,3,292,18,9,0.20950855436898283,383.6253573413697,2,6,3,2.196425232276733,69.07212090848859,45.232095869038474,41.50364922074916,46.395708769447,beginner
synthetic_user_3653,1,454,18,8,0.3487627444858721,399.19300741018446,1,3,61,16.209560057821072,18.794081861077952,83.70689819560612,133.22662298295057,65.86283690254425,beginner
synthetic_user_1611,2,351,7,7,0.2882089214465313,312.6223508806706,1,6,1,96.69259603862999,12.249788258937793,67.59369738645249,67.60636208552705,1.557556230452645,beginner
synthetic_user_1933,9,1792,5,37,0.6815551995584891,169.18227876177826,8,2,50,7.488626673533906,79.01487813774534,148.15674949984228,325.18183197661415,694.557913712264,advanced
synthetic_user_3028,3,55,13,8,0.2140174916731287,225.74350390690103,0,2,37,4.925791203857032,27.582817756646303,2.433953222616002,1.6355586347233366,1.9218791821573267,beginner
synthetic_user_565,3,121,10,9,0.2528247899095149,341.1980805923987,2,5,21,11.647444174243214,14.978882303564552,36.48078024325851,12.597384227518047,8.995509051415677,beginner
synthetic_user_3572,3,1044,7,19,0.45672081135472326,235.84571646304528,3,3,3,102.24002620250391,343.4047292237893,95.67317812386382,153.2911471439738,36.190919305869265,intermediate
synthetic_user_4248,4,420,8,18,0.5721955728860871,150.80760240662582,2,0,67,26.282225144114033,55.57299650981924,65.04041627577946,130.2108795179674,16.893482552319874,intermediate
synthetic_user_2389,2,497,12,2,0.24069815390166782,336.00565025453204,1,5,38,52.946634815458424,187.44359459155604,70.77399823683318,10.349673281889451,26.386099074262926,beginner
synthetic_user_1472,5,826,4,23,0.65895831522746,207.6972506456263,2,1,52,269.5827702524714,74.0371452316623,108.01984233569227,41.37049897595341,85.18974320422049,intermediate
synthetic_user_2631,1,264,17,0,0.4496746398885578,355.86931736240683,2,4,56,45.64362112900803,16.081426433181537,3.7242792179721853,73.39884780043016,45.951825419408024,beginner
synthetic_user_1836,3,750,11,15,0.6220466955421153,214.2934111422171,5,1,11,43.92636894908149,99.47655797481684,12.524372583604894,244.60032814635107,124.4723723461457,intermediate
outlier_high_429,24,13224,1,80,0.9876447373873598,61.175488878026144,16,0,48,2671.0744697651926,2113.7700336050693,2508.7199571954893,1699.6769615209532,2563.7424055328574,expert
synthetic_user_3476,3,814,9,14,0.5201740757892471,185.98975354858118,5,3,17,10.905411165654312,149.9523004172641,120.4222869716288,217.1858706840477,71.33413076140506,intermediate
synthetic_user_1534,10,3111,6,32,0.8470840700002433,99.40945392896052,9,1,76,140.06176190911103,1503.1332914412487,341.35638453807275,132.7125827482254,60.43597936334181,advanced
synthetic_user_4328,1,402,13,0,0.32545101337877863,382.2427821876347,1,4,41,29.200313611280514,158.25900084211403,12.85460009954212,55.99560618586983,25.090479261193497,beginner
synthetic_user_2485,5,405,9,23,0.5491920802429796,204.6086080045721,4,0,19,198.73518803848452,16.676783338830816,3.416460778582214,36.74081596129475,27.930751882807712,intermediate
synthetic_user_4208,9,2775,1,29,0.6908242712269379,82.91808273918288,7,2,5,192.76205152086507,15.734901561348158,507.25277075475515,1029.1776741702733,197.5726019927578,advanced
synthetic_user_1173,1,214,18,4,0.29507870098467087,384.72053359558356,2,4,55,75.2065571094408,22.8459352259959,3.764218803281816,18.9346899120596,29.048598949221876,beginner
synthetic_user_1428,6,3324,2,28,0.6770457308236105,112.00931090755515,5,0,34,58.59718772643814,857.2502889498139,694.5972765441385,100.05191695005465,616.3033298295546,advanced
synthetic_user_326,8,3144,6,25,0.7900863598313008,113.73028364674863,6,0,11,163.76878469210217,286.159898599366,559.7297015869325,802.3530812349469,388.7885338866522,advanced
synthetic_user_1052,3,1044,10,23,0.5212420664343114,223.26580280219775,2,0,89,10.783479516431036,382.22446840760506,49.00853848991647,265.00829051905254,23.775223066994993,intermediate
synthetic_user_3320,6,669,8,9,0.519316150610034,242.6163058771456,4,0,10,253.63813983593016,21.212857220389942,70.13284105230025,59.551791303000314,63.76437058837927,intermediate
outlier_high_222,22,12619,0,122,0.953810054131359,66.03023919119144,13,0,51,2094.7001632147067,1507.0287811176681,2201.6198376085786,1680.9642304918507,2883.001654658231,expert
synthetic_user_3865,2,267,13,5,0.23035838126935124,254.72290997561657,1,5,14,18.249797226083164,63.35514519859172,10.831714427704172,12.97775926597822,81.48558388164268,beginner
synthetic_user_2604,9,1832,5,29,0.6639659725947452,147.7138080578796,5,1,40,217.4322127649793,298.6703417889011,65.60646037426758,560.3368003900404,140.3541846818117,advanced
synthetic_user_1739,16,4164,0,99,0.974175211797188,98.4780196744226,9,0,22,527.1114622027878,510.28626384043895,320.09936970462803,903.2785539236539,654.0243503284905,expert
synthetic_user_1197,3,408,11,5,0.4863066035974533,314.11057098999447,0,4,48,21.0380358232336,17.630718099955956,82.70810202114676,60.06246101246805,104.16068304319565,beginner
synthetic_user_621,5,441,11,24,0.5715143854756702,216.04417982486467,2,3,9,45.30395747199154,57.65165637526813,40.98504178185445,144.85824245244152,19.90110191844436,intermediate
synthetic_user_1375,3,631,8,24,0.522807332057816,238.96835586751826,4,1,86,69.32787446170504,16.231307230508538,169.5587924164905,52.5285372558538,134.05348863544208,intermediate
synthetic_user_2880,4,1430,10,23,0.5218516828546844,159.25637790643998,3,1,13,115.44274669260058,122.27948265665486,572.388480577569,169.5554128728842,21.333877200291433,intermediate
synthetic_user_1190,3,73,7,1,0.3525733765606145,347.1894403446445,2,6,39,2.8664551030744554,13.19975889737415,3.368734061083613,13.49163067410739,18.17342126436039,beginner
synthetic_user_329,6,905,9,17,0.4653615725326969,204.33950020072018,3,0,13,33.352806982573284,131.81639873375246,187.03315073502216,177.0451512460484,104.2524923026037,intermediate
synthetic_user_649,3,343,11,2,0.3908656486008034,383.6021020188701,2,2,43,10.985752222424695,92.39478760080432,11.356897773500808,67.69468272068497,57.66787968258517,beginner
synthetic_user_898,7,2182,4,38,0.7169713901997963,97.9693094651303,6,1,13,163.48873944078744,128.66509417061582,848.7983677836867,165.9126978885432,220.53510071636677,advanced
synthetic_user_3883,8,2332,4,25,0.6810123017584522,94.70730934636764,5,2,11,128.68948599450516,950.1201970848737,17.100321398963647,380.57784767864655,155.91214784301079,advanced
synthetic_user_1124,6,863,5,10,0.5731872240323344,180.36814162366534,2,3,46,60.541259884494806,48.46305517540045,159.64808161156975,19.100398881286345,316.3472044472486,intermediate
synthetic_user_1892,1,376,16,8,0.4756072780049579,370.9647626533135,2,3,11,29.819160838184416,52.7135208550684,139.7623443465948,31.771051023409925,9.133922936742433,beginner
outlier_struggle_144,1,92,20,33,0.08879486241744419,380.32033637970136,0,19,61,6.671182688546073,35.60636773116058,26.522956618879245,30.047490423905128,36.60921416362945,beginner
outlier_specialist_292,7,3852,5,36,0.6810022146331529,167.35039253763472,4,4,48,50.0,3238.330028455784,50.0,50.0,50.0,intermediate
outlier_inconsistent_30,6,1429,13,26,0.4713401540315062,175.33107529570526,0,4,38,382.7406519011952,164.8364925546702,209.2450666005817,175.6055421308205,311.0729899857587,intermediate
synthetic_user_4235,3,962,5,19,0.5797219868498455,142.9494652738062,2,1,7,4.116417674293027,68.83829256786463,42.40931525607015,44.219727800208865,513.8162467015633,intermediate
synthetic_user_1594,3,476,11,20,0.6738403857131462,237.86522415684504,2,3,11,87.98579682881731,81.34754022900493,89.01845465267871,8.657455558849264,66.19075273064978,intermediate
synthetic_user_3313,6,1379,8,14,0.4641051461768047,246.75211154401114,5,1,32,21.270190690015596,285.5501787706203,169.00972000825385,450.63928253053916,38.830628000570805,intermediate
synthetic_user_2548,3,443,16,9,0.3699433475162721,384.3821303903728,0,6,13,91.98241169600205,61.26611318168972,73.50982767595563,59.99813345851161,23.343513987841,beginner
synthetic_user_1546,2,215,17,3,0.49357890017389494,286.34145160164843,2,4,15,17.435346980965125,13.290140897585461,60.113926188109005,3.6116119595285734,56.048973973811826,beginner
synthetic_user_4337,8,1964,2,45,0.7286875327362811,92.50944132108313,8,2,63,80.51125068615217,277.62713520774093,6.136787590307038,50.33457715384479,960.1902493619549,advanced
synthetic_user_1024,1,217,14,3,0.33421394679142025,210.11511321580207,2,4,22,11.684887173787427,13.144250373660446,107.94001672413575,6.716712652376111,12.414133076040272,beginner
synthetic_user_1972,10,3448,5,35,0.7393315973161803,95.66718945834809,5,2,21,669.748880092719,200.56987475260289,32.891752628957114,293.73452496737565,1216.654967558345,advanced
outlier_struggle_489,1,190,17,37,0.2428903777399995,487.3693309920125,0,15,147,43.506407180126786,38.887019099692544,2.896984259760793,42.45169559865557,0.224405740907907,beginner
synthetic_user_1715,6,582,5,13,0.4542326875644145,162.7713750499621,2,0,34,219.20832678830388,63.02585600283444,28.462789750346214,44.76998833580314,51.93303912271237,intermediate
synthetic_user_1718,2,271,13,6,0.22236556546106964,376.7845083922525,1,2,51,1.0776066285576849,66.41226183699962,17.677716167426908,53.388191086024115,51.144224280991644,beginner
synthetic_user_1478,2,124,11,6,0.41794127965413297,305.1189979656747,0,7,57,27.36668293895969,32.32471628009485,5.1156059403748655,21.45408391031748,0.5389109302531101,beginner
synthetic_user_810,6,867,7,10,0.5277801701899119,232.50582266074917,3,2,42,35.19211879311443,115.94499784123222,104.25680210741363,173.9036134110673,177.60246784717233,intermediate
synthetic_user_2851,1,392,6,4,0.3551156651758879,219.4912217159007,2,4,14,48.92006324712636,60.15609175617199,103.32609657760224,37.75420807763095,24.24354034146839,beginner
synthetic_user_979,4,893,3,24,0.5719869773142662,190.8810927145904,3,3,54,27.1186329478171,105.67790327575538,5.345573962495828,31.955791035411107,455.0020987785205,intermediate
outlier_high_188,22,8950,0,118,0.9851872324346395,46.15662548497672,18,0,42,2696.185357629234,2047.2168739528072,2108.9449484122943,2497.344310324337,1988.3209138508396,expert
outlier_struggle_396,2,42,21,20,0.06164464645796182,475.19408905932664,0,15,170,28.39042191634152,27.703697167675966,47.79116951758377,19.662084313101545,31.054540154140035,beginner
synthetic_user_1685,3,542,11,22,0.6417529235046053,149.4487238795099,5,0,34,148.32142915125988,77.09082892301318,65.90762799121067,38.17265102594099,49.907462908575326,intermediate
outlier_struggle_161,2,88,28,23,0.10317626295071383,401.55454979754353,0,14,113,6.766967544851232,27.245345163365474,23.58331140263307,16.832401737067354,31.176883412939286,beginner
synthetic_user_1515,4,1499,6,20,0.5665641852793433,217.4569052736877,5,2,12,153.91970771295755,174.3736449387403,271.1748885322165,157.971552649508,291.86020616657765,intermediate
synthetic_user_2405,3,265,16,2,0.24423529023215973,231.48081645707282,1,5,41,66.35734702956326,35.31557809479672,5.548996744747201,68.75091215398572,9.52716597690708,beginner
synthetic_user_2022,1,104,18,4,0.32278181859385524,210.79022645482044,0,2,16,18.365386246507054,20.641470537673115,2.9067689006652624,9.911686247876984,20.97468806727758,beginner
outlier_specialist_54,6,4081,5,31,0.6578951303339511,173.95767683768923,3,1,51,3443.824593983042,50.0,50.0,50.0,50.0,intermediate
synthetic_user_1768,9,1340,2,31,0.7821489437321146,154.45070366477196,6,0,58,41.385855277989,55.47846459916481,132.2528807940539,149.3935237484362,559.489275580356,advanced
synthetic_user_175,5,904,9,11,0.6256584432713791,186.6072910809528,5,3,41,50.06357684152854,68.98594075705161,108.94869326756609,310.1166937501499,94.68509538370381,intermediate
synthetic_user_1555,6,1225,10,14,0.49491074557926035,172.97843500022014,2,0,11,79.514066227753,173.9925917294862,29.786763630033935,0.7933281666976667,573.4132502460292,intermediate
synthetic_user_4216,10,1305,5,49,0.8240046321027235,121.99983085573159,9,0,34,23.48938013892725,127.75243284901663,188.10816518036708,326.70562544234144,247.44439638934736,advanced
synthetic_user_1483,5,921,7,21,0.5154453706730219,171.98812189485727,2,2,83,31.122963502802204,92.45381655227096,42.28433136668723,167.8045595299485,311.034329048291,intermediate
synthetic_user_4462,4,1094,8,17,0.5309572987804958,245.98399378761258,3,3,4,141.663639305864,17.69608259345639,5.57556217458494,363.75593835708077,237.10877756901385,intermediate
synthetic_user_218,3,468,6,7,0.26662276120799616,302.9367234242878,2,7,11,74.63937343791982,3.9468088157542662,87.41097488759483,144.78654919942878,16.816293659302286,beginner
synthetic_user_3915,3,227,7,7,0.2393181496122008,393.5863656761353,2,3,16,27.431702260767533,16.531914013352324,38.110678307618066,48.09222913408979,28.73347628417227,beginner
synthetic_user_3721,3,313,9,8,0.23132155991054038,339.7829750331117,0,6,14,53.765019173985735,39.204839853514066,33.03135417930319,46.66393573400159,46.43485105919542,beginner
synthetic_user_691,10,2281,7,37,0.6594649060272842,105.07983351119627,4,0,4,729.9747183629885,312.8080395601812,290.0629088697152,196.54555715490892,67.30877605220621,advanced
synthetic_user_2578,4,1452,10,9,0.578653441111888,215.49192775741537,4,1,4,385.586023609742,280.3520702594171,84.85081243780634,197.98432199199704,67.62677170103733,intermediate
synthetic_user_2234,14,8209,4,91,0.8976901937668958,73.37995939650104,10,0,57,497.7381148987893,3448.095703634167,261.0006855089643,600.2474359200377,939.2180600380404,expert
synthetic_user_2239,9,1559,1,22,0.6907985414822455,111.52720567098896,4,1,5,151.90347368350356,106.8357909467519,403.85300061866235,304.014565337416,124.69316941366601,advanced
synthetic_user_1107,1,108,12,7,0.3580068076779054,206.32300225424842,2,5,10,16.271016089281893,5.6734511314691645,35.89802741595913,14.112184365888169,3.645320997401637,beginner
synthetic_user_1790,1,228,8,9,0.45315561746059213,297.1646734302601,2,3,12,0.4545533155594187,44.47010762881095,49.759178380612425,14.949298509950356,49.966862165066836,beginner
synthetic_user_3189,2,365,9,5,0.3566304376841212,311.87127362328545,1,2,6,61.50514503564123,16.310596848377386,5.704818009325664,87.06369845151552,84.91574165514014,beginner
synthetic_user_2437,6,1281,11,10,0.4995021778732772,180.97762219863728,2,1,8,395.3249041868042,359.74173609889186,29.011204180182812,9.856650790797197,102.76550474332409,intermediate
synthetic_user_612,6,1155,7,19,0.6954763305717356,123.40058450204458,3,1,1,173.13030881134154,513.0354206517918,49.80524919169085,16.471440025799183,56.057581319376546,intermediate
synthetic_user_3661,11,1948,6,38,0.7463397096906382,94.88319115314377,6,0,46,55.047221958276516,78.51992002267104,76.42831367839858,840.9307427695193,312.6738015711344,advanced
synthetic_user_3712,13,9966,1,89,0.8124306522136308,78.90442343139821,8,1,4,2130.1238180570344,803.8604800376738,334.33993352673906,3549.7740395754904,158.10172880306234,expert
synthetic_user_577,3,599,9,20,0.6592319582111559,245.00826332473423,3,2,12,58.64169890461031,36.06409004814678,69.74345620422842,120.75689189399965,134.0938629490148,intermediate
synthetic_user_2064,3,190,6,3,0.27048103308467464,377.78305505923106,1,5,73,12.656501087909303,42.20971385240253,35.3631241953146,13.984810697853653,28.7858501665199,beginner
synthetic_user_4436,1,1,18,0,0.34527195351023277,362.1285988646863,2,5,40,0.0784880138295456,0.014428284427859229,0.07896371715856508,0.2396437088875058,0.2884762756965243,beginner
synthetic_user_1181,4,1461,11,17,0.5994217574858751,161.48239418348845,5,2,60,24.065499952901405,69.87752270254913,40.98356412870555,882.6913257303062,5.082087485537555,intermediate
synthetic_user_889,2,89,7,4,0.4683616556721773,302.01383779014157,2,5,12,3.5563439550275264,17.324288105532634,6.496904714851859,6.548526718007894,28.37393650658009,beginner
synthetic_user_3129,6,887,11,8,0.5971965113254508,195.30972002253156,5,0,15,43.13613932312857,21.407638547038093,329.4993199212148,150.42174665321815,76.4351555554003,intermediate
synthetic_user_1733,4,419,7,23,0.5202217341524157,243.08905468276916,5,1,29,0.6656192595011132,6.900801265635265,143.42586777977908,105.2135736507255,37.094138044359006,intermediate
synthetic_user_2664,10,2915,6,43,0.829503641148922,127.17893811207958,4,0,16,632.2872804776823,511.29052686768006,172.20658362669172,438.10877921716104,286.6068298107846,advanced
synthetic_user_818,1,331,15,1,0.454304359388665,335.8786976224852,1,4,24,20.030346052359754,117.55755105146648,35.85172893324197,47.84609550840936,10.414278454522409,beginner
synthetic_user_3278,3,446,19,4,0.2569037017349847,302.4491560568451,2,5,6,9.938101863259568,27.896200238067674,53.19907038636199,150.94376953199048,70.22285798032023,beginner
synthetic_user_1860,3,148,16,1,0.2447293683408185,347.3802744343416,2,3,30,33.8829225698584,32.807371067753344,10.272315620194762,13.853604480512631,12.78378626168085,beginner
synthetic_user_209,1,152,11,9,0.43194256217560145,269.61911863365765,1,5,1,0.020789878868916808,5.4699681731123215,15.958435561413678,56.13114087539625,28.819665511208843,beginner
synthetic_user_294,3,1131,9,16,0.6958918016284157,246.06407226373702,2,3,8,145.52305980870707,17.607458226684837,18.47555709913494,401.3869060162048,208.70701884926825,intermediate
synthetic_user_1120,2,209,13,6,0.4955101535017879,354.2627266450028,1,2,13,4.8468543369724735,67.69098228968859,18.133187799526052,45.63963943021705,9.989336143595795,beginner
synthetic_user_2214,3,1455,7,20,0.5033927621573956,240.50837930358512,4,3,8,682.4202791596125,93.60912869334976,78.16687151536767,74.23389267937576,90.06982795229445,intermediate
synthetic_user_1610,4,1371,3,11,0.5205232692039098,240.43380421588068,3,1,36,172.05649499323115,90.1501455249589,134.73913818160517,95.95442235919293,466.7997989410116,intermediate
synthetic_user_1265,13,8271,2,69,0.8487716716844194,60.48078949023332,11,0,27,887.7378820470586,479.6587827199908,405.1537665341886,1937.875612092161,2079.2739566066,expert
synthetic_user_991,11,9387,2,99,0.8888838012288343,112.11037012441307,8,0,28,2229.678534976976,324.83512473740075,40.767311902353114,1930.571543899318,2045.0474844839514,expert
synthetic_user_4198,1,212,13,8,0.32993275221848584,379.80106216276556,1,3,28,13.059293569801971,8.232455203113108,83.92935613719325,12.004469882458439,31.174425207433192,beginner
synthetic_user_1617,5,693,9,22,0.5894690789672126,194.84991560179697,5,3,20,227.8407215166359,56.81793403532638,132.4169880164436,27.256837305809835,40.76751912578421,intermediate
synthetic_user_354,6,724,10,22,0.5080561727253358,227.27747826375204,4,0,1,48.4367877854737,179.4251076910789,19.1320163827418,132.75707787774596,127.0490102629596,intermediate
outlier_inconsistent_58,7,956,7,34,0.5995898673425742,121.50061980321117,4,2,83,473.6354044355141,11.582024575160887,597.9627095474772,294.383112344557,233.52318128699338,advanced
synthetic_user_2023,14,7733,2,60,0.8169273838049902,93.85529178107384,14,1,24,1453.571393396887,626.5173268323966,1890.1503056549366,1301.0854687795056,141.775505336274,expert
synthetic_user_3691,2,63,7,7,0.44642650346714896,376.9585375498926,2,5,6,9.135713017064994,6.092755132661447,0.9628149072528427,9.338283126969207,18.5704338160515,beginner
synthetic_user_2556,9,1886,2,21,0.6568631469003396,117.18016887949935,9,1,17,205.90905180167556,10.725084594447797,373.88298133856546,217.94795565788084,511.73492660743017,advanced
synthetic_user_3049,1,430,14,8,0.2364805531665064,357.71465415944,1,5,11,142.7111678636718,8.28471129054746,118.34499924855606,25.197188128168275,6.4619334690564445,beginner
synthetic_user_1229,2,400,17,0,0.46104290166552114,328.7480916754493,0,7,16,148.8760299694982,14.659674624122875,51.88169128683334,28.89380801945242,35.68879610009314,beginner
synthetic_user_260,1,479,18,9,0.25727797552149306,243.74312259958546,2,7,47,2.733415379375494,62.84946557203541,72.25193677356681,25.942463422408835,171.5227188526134,beginner
synthetic_user_1520,5,882,5,22,0.4732450691111978,191.8517496011741,5,1,22,87.19826690902131,11.764890169724444,350.93588347283594,148.21886212734262,19.282097321075568,intermediate
synthetic_user_1778,5,1388,4,18,0.626700222110732,153.88802648848326,3,2,16,112.54053368548168,357.15945979152576,325.04560525694995,136.7196227409125,40.13477852513002,intermediate
outlier_high_240,17,8544,1,82,0.9786514369282633,40.38029959051268,14,0,24,2651.984811464572,2665.3595602867476,1684.5633644108523,1509.9484888869924,2102.0706237243357,expert
synthetic_user_1771,4,1164,8,8,0.5631710680430173,216.70480442252529,3,3,26,143.47289837277577,190.08147056957833,24.59649901634444,72.29355115835035,384.3555808829511,intermediate
synthetic_user_4354,6,1331,6,24,0.5367692845878586,193.51364996655184,3,1,5,88.54733971100323,531.435630739247,3.1699872738242685,68.1901227208894,240.35691955503597,intermediate
synthetic_user_53,8,1442,4,24,0.6536484962856722,179.72555347683942,9,1,39,112.13747239320759,325.90964602464277,0.6945190180364107,482.4645149544204,88.19384760969287,advanced
synthetic_user_3474,1,235,17,3,0.4366244617453524,280.34077304382515,2,2,144,5.5341826574801285,114.98109185043435,18.077291484350738,3.3227742751227307,22.584659732612035,beginner
outlier_inconsistent_184,6,1576,5,19,0.5511182038845623,119.98724208595351,1,4,115,489.65878771604093,157.66738964400736,276.1431976712628,287.0905230437368,159.41289771634956,intermediate
synthetic_user_4412,1,457,11,0,0.3537603567927363,238.11059550184407,1,7,25,49.02839124606914,169.08592306283603,19.18516446926748,76.26307010880362,6.337451113023678,beginner
synthetic_user_2410,5,1013,4,23,0.6961861657079366,198.31556095404443,4,1,36,264.7437855938966,52.3667560544114,12.895423764014067,96.85454901973817,282.23948556793965,intermediate
synthetic_user_2788,3,332,13,8,0.2671796433328212,223.79716879993617,2,5,13,56.62709871203255,46.6245292197054,106.7380541898684,6.499484859519647,15.91083301887397,beginner
synthetic_user_2345,1,263,10,4,0.37257597202793313,209.799800757734,1,4,31,8.620305680071533,23.043165460776585,39.40589747421289,9.240057132964038,103.7905742519749,beginner
synthetic_user_1034,5,427,4,18,0.513423573772128,228.26960207268888,4,2,14,3.942039186921001,154.46655389237534,10.89934535933295,122.91625184371908,6.675809717651615,intermediate
synthetic_user_1098,3,366,14,7,0.34670521410397825,313.7940067522482,2,2,115,10.857376878737055,61.06261437399434,96.77428382671302,55.80104800269405,31.704676917861477,beginner
synthetic_user_544,7,2415,5,34,0.8030213183266262,128.41844983225968,7,2,3,12.508098377966174,716.4363551818857,650.664235628308,250.33905361051305,60.55225720132683,advanced
synthetic_user_1047,2,422,8,9,0.34488600896499966,320.43086122529087,2,7,4,21.290108459619166,1.2780263145855235,69.13476939476786,197.4967498915777,6.200345939449752,beginner
synthetic_user_1895,18,4740,3,99,0.8784513986573622,98.81978207088886,14,1,10,1555.9139131762727,23.186336674939163,452.04306075172804,558.1329056578456,728.7237837392142,expert
